# LAMMPS data file converted from structure.xyz
80 atoms
2 atom types
0.000000000000 9.279191331000 xlo xhi
0.000000000000 9.279191331000 ylo yhi
0.000000000000 9.279191331000 zlo zhi

Masses

1 15.9994  # O
2 69.7230  # Ga

Atoms  # atomic

1 2 6.959390000000 2.319800000000 2.319800000000
2 2 6.959390000000 4.311140000000 4.639600000000
3 2 0.000000000000 6.959390000000 0.328460000000
4 2 0.000000000000 2.319800000000 4.311140000000
5 2 0.328460000000 0.000000000000 6.959390000000
6 2 0.328460000000 4.639600000000 2.319800000000
7 2 2.319800000000 4.311140000000 0.000000000000
8 2 2.319800000000 6.959390000000 2.319800000000
9 2 2.319800000000 2.319800000000 2.319800000000
10 2 2.319800000000 2.319800000000 6.959390000000
11 2 2.319800000000 0.328460000000 4.639600000000
12 2 4.311140000000 0.000000000000 2.319800000000
13 2 4.311140000000 4.639600000000 6.959390000000
14 2 4.639600000000 2.319800000000 0.328460000000
15 2 4.639600000000 6.959390000000 4.311140000000
16 2 6.959390000000 0.328460000000 0.000000000000
17 2 2.319800000000 6.959390000000 6.959390000000
18 2 2.319800000000 8.950730000000 0.000000000000
19 2 4.639600000000 2.319800000000 4.968050000000
20 2 4.639600000000 6.959390000000 8.950730000000
21 2 4.968050000000 4.639600000000 2.319800000000
22 2 4.968050000000 0.000000000000 6.959390000000
23 2 6.959390000000 8.950730000000 4.639600000000
24 2 6.959390000000 2.319800000000 6.959390000000
25 2 6.959390000000 6.959390000000 6.959390000000
26 2 6.959390000000 6.959390000000 2.319800000000
27 2 6.959390000000 4.968050000000 0.000000000000
28 2 8.950730000000 4.639600000000 6.959390000000
29 2 8.950730000000 0.000000000000 2.319800000000
30 2 0.000000000000 6.959390000000 4.968050000000
31 2 0.000000000000 2.319800000000 8.950730000000
32 2 2.319800000000 4.968050000000 4.639600000000
33 1 8.200100000000 5.655460000000 1.462250000000
34 1 8.200100000000 3.623730000000 3.177340000000
35 1 8.263330000000 1.462250000000 1.079090000000
36 1 8.263330000000 3.177340000000 5.718690000000
37 1 1.015860000000 3.177340000000 1.079090000000
38 1 1.015860000000 1.462250000000 5.718690000000
39 1 1.079090000000 8.263330000000 1.462250000000
40 1 1.079090000000 1.015860000000 3.177340000000
41 1 1.462250000000 5.718690000000 1.015860000000
42 1 1.462250000000 3.560500000000 3.623730000000
43 1 1.462250000000 1.079090000000 8.263330000000
44 1 1.462250000000 8.200100000000 5.655460000000
45 1 3.177340000000 3.560500000000 5.655460000000
46 1 3.177340000000 1.079090000000 1.015860000000
47 1 3.177340000000 8.200100000000 3.623730000000
48 1 3.177340000000 5.718690000000 8.263330000000
49 1 3.560500000000 3.623730000000 1.462250000000
50 1 3.560500000000 5.655460000000 3.177340000000
51 1 3.623730000000 1.462250000000 3.560500000000
52 1 3.623730000000 3.177340000000 8.200100000000
53 1 5.655460000000 1.462250000000 8.200100000000
54 1 5.655460000000 3.177340000000 3.560500000000
55 1 5.718690000000 8.263330000000 3.177340000000
56 1 5.718690000000 1.015860000000 1.462250000000
57 1 3.560500000000 1.015860000000 6.101850000000
58 1 3.560500000000 8.263330000000 7.816940000000
59 1 3.623730000000 6.101850000000 5.718690000000
60 1 3.623730000000 7.816940000000 1.079090000000
61 1 5.655460000000 7.816940000000 5.718690000000
62 1 5.655460000000 6.101850000000 1.079090000000
63 1 5.718690000000 3.623730000000 6.101850000000
64 1 5.718690000000 5.655460000000 7.816940000000
65 1 6.101850000000 1.079090000000 5.655460000000
66 1 6.101850000000 8.200100000000 8.263330000000
67 1 6.101850000000 5.718690000000 3.623730000000
68 1 6.101850000000 3.560500000000 1.015860000000
69 1 7.816940000000 8.200100000000 1.015860000000
70 1 7.816940000000 5.718690000000 5.655460000000
71 1 7.816940000000 3.560500000000 8.263330000000
72 1 7.816940000000 1.079090000000 3.623730000000
73 1 8.200100000000 8.263330000000 6.101850000000
74 1 8.200100000000 1.015860000000 7.816940000000
75 1 8.263330000000 6.101850000000 8.200100000000
76 1 8.263330000000 7.816940000000 3.560500000000
77 1 1.015860000000 6.101850000000 3.560500000000
78 1 1.015860000000 7.816940000000 8.200100000000
79 1 1.079090000000 3.623730000000 7.816940000000
80 1 1.079090000000 5.655460000000 6.101850000000
